id,PD12,PDLT,EAD,LGD,Stage,Previous PD12,Previous PDLT,Previous EAD,Previous LGD,Previous Stage,Reporting Date,DaysPastDue,Months Since Inception
516560,0.03341424107824158,0.040097089293889894,15445.072070694265,0.7,2,0.042451851243166965,0.05094222149180035,15467.715244644041,0.7,2,2013-09-01,,40
518413,0.0047206000721745755,0.00566472008660949,5405.775224742994,0.7,1,0.004680287409549088,0.0056163448914589055,5413.700335625416,0.7,1,2013-09-01,,40
516805,0.028161250176754173,0.033793500212105004,3861.268017673566,0.7,2,0.026178736650134857,0.03141448398016183,3866.9288111610103,0.7,2,2013-09-01,,40
516742,0.010574433306173255,0.012689319967407905,3861.268017673566,0.7,2,0.009384774379017361,0.011261729254820833,3866.9288111610103,0.7,2,2013-09-01,,40
520534,0.046194550649092135,0.05543346077891056,6950.282431812419,0.7,2,0.057128444433626274,0.06855413332035153,6960.4718600898195,0.7,2,2013-09-01,,40
535847,0.004085532558551282,0.004902639070261538,3865.5834962140816,0.7,2,0.004747815880028642,0.00569737905603437,3871.2506163881753,0.7,2,2013-09-01,,39
531642,0.6692397739665134,0.803087728759816,19327.91748107041,0.7,2,0.5225475755943685,0.6270570907132421,19356.25308194088,0.7,2,2013-09-01,,39
536584,0.1720122190020496,0.20641466280245951,2783.2201172741406,0.7,2,0.12174839071545365,0.14609806885854437,2787.300443799488,0.7,2,2013-09-01,,39
523516,0.00668864888745914,0.008026378664950968,5411.8168946997175,0.7,2,0.005318545066828963,0.006382254080194756,5419.750862943449,0.7,2,2013-09-01,,39
513036,0.021299193273958773,0.025559031928750527,14895.580534740251,0.7,2,0.020038775003258773,0.024046530003910528,14917.41812925501,0.7,2,2013-09-01,,38
554515,0.1175792403590215,0.1410950884308258,7802.4469467686995,0.7,2,0.13496472828076547,0.16195767393691857,7813.885686752621,0.7,2,2013-09-01,,38
542243,0.18879082494524416,0.22654898993429298,14186.267175943098,0.7,3,0.17193488217997596,0.20632185861597116,14207.064885004773,0.7,3,2013-09-01,514,38
544681,0.06328454927715865,0.07594145913259039,7802.4469467686995,0.7,2,0.06096230249415328,0.07315476299298393,7813.885686752621,0.7,2,2013-09-01,,38
544896,0.030962537086323818,0.03715504450358858,10214.11236667903,0.7,3,0.0454952686668409,0.05459432240020908,10229.086717203436,0.7,3,2013-09-01,150,38
549214,0.0680298030817532,0.08163576369810384,3546.5667939857744,0.7,2,0.07072332523886668,0.08486799028664001,3551.766221251193,0.7,2,2013-09-01,,38
531759,0.16873050685349827,0.2024766082241979,12767.640458348791,0.7,2,0.15775500758964503,0.18930600910757403,12786.358396504298,0.7,2,2013-09-01,,38
544400,0.16566266527979098,0.19879519833574918,11703.670420153052,0.7,3,0.24735252034221214,0.29682302441065456,11720.828530128934,0.7,3,2013-09-01,598,38
541781,0.0029662914517384125,0.003559549742086095,13476.953817145944,0.7,3,0.0028246663973320626,0.003389599676798475,13496.711640754535,0.7,2,2013-09-01,10,38
542592,0.013097056911843714,0.015716468294212457,6911.43588935854,0.7,3,0.015752176985920352,0.018902612383104422,6921.568366848394,0.7,3,2013-09-01,791,37
