id,PD12,PDLT,EAD,LGD,Stage,Previous PD12,Previous PDLT,Previous EAD,Previous LGD,Previous Stage,Reporting Date,DaysPastDue,Months Since Inception
83979,0.015596092061897451,0.01871531047427694,3484.3866733107643,0.7,1,0.019944418137883724,0.023933301765460466,3545.431500089202,0.81,1,2009-03-01,,21
122404,0.22146682582340385,0.2657601909880846,14258.16383681481,0.7,2,0.24531119742611757,0.29437343691134105,14507.960206507021,0.81,2,2009-03-01,,19
115602,0.15492395753919652,0.18590874904703583,27957.18399375452,0.7,3,0.1292270685761388,0.15507248229136655,28446.980797072578,0.81,3,2009-03-01,410,19
117794,0.009935707236908673,0.011922848684290407,8387.155198126356,0.7,1,0.012023710527685081,0.014428452633222098,8534.094239121774,0.81,1,2009-03-01,,19
118533,0.020019114995028817,0.02402293799403458,2795.718399375452,0.7,2,0.0491052031501972,0.05892624378023664,2844.698079707258,0.81,2,2009-03-01,,19
121673,0.016315870817940014,0.019579044981528015,5032.293118875813,0.7,1,0.015633190284201848,0.018759828341042218,5120.456543473064,0.81,1,2009-03-01,,19
128158,0.1398306466382956,0.16779677596595474,14234.782665262548,0.7,2,0.1776227829012902,0.2131473394815482,14484.169407751722,0.81,2,2009-03-01,,18
140730,0.1465132320259303,0.17581587843111637,12685.70745953084,0.7,3,0.22623834101245616,0.27148600921494737,12907.95512806907,0.81,3,2009-03-01,349,17
154286,0.03496767837900343,0.04196121405480411,15707.912623597305,0.7,2,0.04655501871783854,0.05586602246140625,15983.107914780998,0.81,2,2009-03-01,,16
165216,0.1006734530730016,0.12080814368760191,1884.9495148316767,0.7,3,0.11772133191636427,0.1412655982996371,1917.9729497737198,0.81,3,2009-03-01,150,16
155218,0.057272983270898116,0.06872757992507773,10157.783496592921,0.7,2,0.06692327238180601,0.0803079268581672,10335.743118225042,0.81,2,2009-03-01,,16
170990,0.060520115538997554,0.07262413864679707,15440.14529224387,0.7,2,0.07435105195086189,0.08922126234103427,15710.649424870277,0.81,2,2009-03-01,,15
185684,0.15924127407592867,0.19108952889111439,21567.952955103163,0.7,2,0.16837801741129618,0.2020536208935554,21945.813415365676,0.81,2,2009-03-01,,15
208605,0.0639450173771163,0.07673402085253957,513.4327365856466,0.7,2,0.061459653273330736,0.07375158392799688,522.4278382795322,0.81,2,2009-03-01,,14
236199,0.17642463942353673,0.21170956730824406,20537.309463425863,0.7,2,0.19119295237753334,0.22943154285304,20897.113531181287,0.81,2,2009-03-01,,14
227773,0.014011931253825929,0.016814317504591114,10063.281637078677,0.7,1,0.014761351510577662,0.017713621812693193,10239.585630278834,0.81,1,2009-03-01,,14
218343,0.08450511261340432,0.10140613513608518,2207.760767318281,0.7,3,0.08890627136728675,0.1066875256407441,2246.4397046019894,0.81,3,2009-03-01,341,14
243243,0.11029204773754869,0.13235045728505843,4764.570072419611,0.7,2,0.10717163393142788,0.12860596071771346,4848.043114310288,0.81,2,2009-03-01,,13
240378,0.10409046349901596,0.12490855619881915,5593.190954579543,0.7,2,0.11147288664584507,0.13376746397501407,5691.181047233816,0.81,2,2009-03-01,,13
242025,0.295771209279439,0.3549254511353268,15536.641540498731,0.7,2,0.23508679394831286,0.2821041527379754,15808.836242316154,0.81,2,2009-03-01,,13
238983,0.06703332833453421,0.08043999400144104,10357.761026999155,0.7,2,0.07843902120835883,0.0941268254500306,10539.224161544103,0.81,2,2009-03-01,,13
262532,0.11112268579021106,0.13334722294825327,4143.104410799661,0.7,2,0.11576484402959127,0.13891781283550952,4215.689664617641,0.81,2,2009-03-01,,13
258668,0.020884218079355248,0.025061061695226296,5178.880513499577,0.7,1,0.01630064712402284,0.019560776548827406,5269.612080772052,0.81,1,2009-03-01,,13
261633,0.08051173694016717,0.0966140843282006,10357.761026999155,0.7,2,0.0810156674862802,0.09721880098353623,10539.224161544103,0.81,2,2009-03-01,,13
256856,0.12798805609770397,0.15358566731724477,8286.208821599323,0.7,2,0.14905852819540336,0.17887023383448403,8431.379329235282,0.81,2,2009-03-01,,13
286038,0.026733117185843848,0.032079740623012616,3710.2349545778734,0.7,2,0.03496514426134195,0.04195817311361034,3775.23653773865,0.81,2,2009-03-01,,12
267470,0.2736918392735795,0.32843020712829535,12367.449848592916,0.7,2,0.21645944995095914,0.25975133994115096,12584.121792462172,0.81,2,2009-03-01,,12
