id,PD12,PDLT,EAD,LGD,Stage,Previous PD12,Previous PDLT,Previous EAD,Previous LGD,Previous Stage,Reporting Date,DaysPastDue,Months Since Inception
516560,0.06393935823576251,0.07672722988291501,15874.579396597303,0.6,2,0.050120393504535427,0.06014447220544251,16090.141062677963,0.6,2,2014-03-01,,46
518413,0.003064169505717312,0.003677003406860774,5556.102788809057,0.6,1,0.00323902752794191,0.003886833033530292,5631.549371937288,0.6,1,2014-03-01,,46
516805,0.02254413543515244,0.02705296252218293,3968.6448491493256,0.6,2,0.027299373846604885,0.032759248615925864,4022.535265669491,0.6,2,2014-03-01,,46
516742,0.007261605744562194,0.008713926893474633,3968.6448491493256,0.6,2,0.01004522677738691,0.01205427213286429,4022.535265669491,0.6,2,2014-03-01,,46
520534,0.04147815187884586,0.04977378225461503,7143.560728468787,0.6,2,0.03853622883314045,0.04624347459976854,7240.563478205084,0.6,2,2014-03-01,,46
535847,0.00399439732389276,0.004793276788671312,3973.0803355240196,0.6,2,0.005501370693858751,0.006601644832630501,4027.0309817239086,0.6,2,2014-03-01,,45
531642,0.22044409843511187,0.26453291812213425,19865.4016776201,0.6,2,0.3566789530866247,0.4280147437039496,20135.154908619545,0.6,2,2014-03-01,,45
536584,0.26629955815301926,0.3195594697836231,2860.617841577296,0.6,2,0.21065641345957842,0.2527876961514941,2899.462306841216,0.6,2,2014-03-01,,45
523516,0.004437122722667161,0.005324547267200593,5562.312469733631,0.6,2,0.0036340342628974347,0.004360841115476921,5637.843374413475,0.6,2,2014-03-01,,45
513036,0.021180217823671313,0.025416261388405574,15309.807217138767,0.6,2,0.02299776805007366,0.02759732166008839,15517.699815024387,0.6,2,2014-03-01,,44
554515,0.12852780540312508,0.1542333664837501,8019.4228280250645,0.6,2,0.14210743184086505,0.17052891820903807,8128.318950727056,0.6,2,2014-03-01,,44
542243,0.15032256076695355,0.18038707292034425,14580.768778227399,0.6,3,0.15537901260324755,0.18645481512389706,14778.761728594656,0.6,3,2014-03-01,695,44
544681,0.08733032069338058,0.1047963848320567,8019.4228280250645,0.6,2,0.08629056896907186,0.10354868276288623,8128.318950727056,0.6,2,2014-03-01,,44
544896,0.010232476340617993,0.012278971608741591,10498.153520323724,0.6,3,0.010887078808654544,0.013064494570385452,10640.708444588148,0.6,3,2014-03-01,331,44
549214,0.05489315570412283,0.06587178684494739,3645.1921945568497,0.6,2,0.04426548490538394,0.05311858188646073,3694.690432148664,0.6,2,2014-03-01,,44
531759,0.06497909595248354,0.07797491514298024,13122.691900404663,0.6,2,0.06476196551458334,0.0777143586175,13300.885555735194,0.6,2,2014-03-01,,44
544400,0.11581969453832006,0.13898363344598405,12029.134242037602,0.6,3,0.10945891854478204,0.13135070225373843,12192.478426090589,0.6,3,2014-03-01,779,44
541781,0.001,0.0012,13851.73033931603,0.6,3,0.0010265724766757756,0.0012318869720109307,14039.823642164924,0.6,3,2014-03-01,191,44
