id,PD12,PDLT,EAD,LGD,Stage,Previous PD12,Previous PDLT,Previous EAD,Previous LGD,Previous Stage,Reporting Date,DaysPastDue,Months Since Inception
516560,0.042451851243166965,0.05094222149180035,15467.715244644041,0.7,2,0.07129082317001452,0.08554898780401742,14309.205348005817,0.8,2,2013-08-01,,39
518413,0.004680287409549088,0.0056163448914589055,5413.700335625416,0.7,1,0.004354580291158665,0.005225496349390398,5008.221871802038,0.8,1,2013-08-01,,39
516805,0.026178736650134857,0.03141448398016183,3866.9288111610103,0.7,2,0.030844531811591393,0.03701343817390967,3577.301337001454,0.8,2,2013-08-01,,39
516742,0.009384774379017361,0.011261729254820833,3866.9288111610103,0.7,2,0.008313982812772954,0.009976779375327545,3577.301337001454,0.8,2,2013-08-01,,39
520534,0.057128444433626274,0.06855413332035153,6960.4718600898195,0.7,2,0.06493393793884926,0.0779207255266191,6439.142406602618,0.8,2,2013-08-01,,39
535847,0.004747815880028642,0.00569737905603437,3871.2506163881753,0.7,2,0.0032081080118705895,0.0038497296142447073,3581.29944515715,0.8,2,2013-08-01,,38
531642,0.5225475755943685,0.6270570907132421,19356.25308194088,0.7,2,0.48466925522796306,0.5816031062735556,17906.49722578575,0.8,2,2013-08-01,,38
536584,0.12174839071545365,0.14609806885854437,2787.300443799488,0.7,2,0.1553932024301625,0.18647184291619498,2578.53560051315,0.8,2,2013-08-01,,38
523516,0.005318545066828963,0.006382254080194756,5419.750862943449,0.7,2,0.0063067309919886405,0.0075680771903863684,5013.819223220013,0.8,2,2013-08-01,,38
513036,0.020038775003258773,0.024046530003910528,14917.41812925501,0.7,2,0.01755251360507428,0.021063016326089135,13800.124704745105,0.8,2,2013-08-01,,37
554515,0.13496472828076547,0.16195767393691857,7813.885686752621,0.7,2,0.13023714895268435,0.15628457874322121,7228.636750104576,0.8,2,2013-08-01,,37
542243,0.17193488217997596,0.20632185861597116,14207.064885004773,0.7,3,0.1804604542640074,0.21655254511680885,13142.975909281055,0.8,3,2013-08-01,483,37
544681,0.06096230249415328,0.07315476299298393,7813.885686752621,0.7,2,0.06613031883909717,0.0793563826069166,7228.636750104576,0.8,2,2013-08-01,,37
544896,0.0454952686668409,0.05459432240020908,10229.086717203436,0.7,3,0.03794070495815354,0.04552884594978425,9462.942654682358,0.8,3,2013-08-01,119,37
549214,0.07072332523886668,0.08486799028664001,3551.766221251193,0.7,2,0.07455786068155014,0.08946943281786017,3285.7439773202636,0.8,2,2013-08-01,,37
531759,0.15775500758964503,0.18930600910757403,12786.358396504298,0.7,2,0.1658948110208043,0.19907377322496517,11828.678318352951,0.8,2,2013-08-01,,37
544400,0.24735252034221214,0.29682302441065456,11720.828530128934,0.7,3,0.2832614818572275,0.33991377822867297,10842.955125156866,0.8,3,2013-08-01,567,37
541781,0.0028246663973320626,0.003389599676798475,13496.711640754535,0.7,2,0.002667327902599393,0.0032007934831192715,12485.827113817002,0.8,2,2013-08-01,,37
542592,0.015752176985920352,0.018902612383104422,6921.568366848394,0.7,3,0.016795842194225235,0.02015501063307028,6403.152729734274,0.8,3,2013-08-01,760,36
561640,0.019451451732622308,0.023341742079146768,8305.882040218074,0.7,2,0.024197354911070224,0.029036825893284268,7683.783275681129,0.8,2,2013-08-01,,36
559241,0.01775507784942712,0.021306093419312545,6229.411530163556,0.7,1,0.012462523092330008,0.014955027710796008,5762.837456760847,0.8,1,2013-08-01,,36
559333,0.0021364038186813704,0.002563684582417644,4152.941020109037,0.7,2,0.002540907829084652,0.003049089394901582,3841.8916378405647,0.8,2,2013-08-01,,36
