id,PD12,PDLT,EAD,LGD,Stage,Previous PD12,Previous PDLT,Previous EAD,Previous LGD,Previous Stage,Reporting Date,DaysPastDue,Months Since Inception
427619,0.19496882320888867,0.2339625878506664,5039.0746250097545,0.81,2,0.1574814279603383,0.18897771355240595,5312.7526282877425,0.8,2,2012-07-01,,36
426666,0.03278897274201162,0.03934676729041394,2573.144489366683,0.81,3,0.03695657343519883,0.04434788812223859,2712.8949591256555,0.8,3,2012-07-01,256,36
423555,0.021161649623979557,0.025393979548775467,4288.574148944471,0.81,2,0.028879349848125825,0.034655219817750986,4521.491598542758,0.8,2,2012-07-01,,36
424898,0.011087162443083878,0.013304594931700654,5489.374910648922,0.81,2,0.010118879980844458,0.01214265597701335,5787.50924613473,0.8,2,2012-07-01,,36
425787,0.018972637301639533,0.02276716476196744,7719.43346810005,0.81,2,0.019951672689613516,0.023942007227536217,8138.684877376967,0.8,2,2012-07-01,,36
433761,0.012384562167687598,0.014861474601225118,4899.928694170901,0.81,2,0.015322163827191232,0.01838659659262948,5166.049520119695,0.8,2,2012-07-01,,35
430330,0.09807103880827474,0.11768524656992968,6329.074563304077,0.81,3,0.09887578856301658,0.1186509462756199,6672.813963487937,0.8,3,2012-07-01,449,35
432703,0.009084123977662844,0.010900948773195413,11494.416061742568,0.81,2,0.009360785303747626,0.01123294236449715,12118.691165947448,0.8,2,2012-07-01,,35
436243,0.006772744429651671,0.008127293315582004,4899.928694170901,0.81,1,0.00710308168155192,0.008523698017862303,5166.049520119695,0.8,1,2012-07-01,,35
434021,0.0025687169167546613,0.0030824603001055936,12249.821735427246,0.81,3,0.002886026856710592,0.0034632322280527105,12915.123800299232,0.8,3,2012-07-01,925,35
434223,0.03117533350351796,0.03741040020422155,7349.8930412563495,0.81,1,0.026149258674291725,0.03137911040915007,7749.074280179541,0.8,1,2012-07-01,,35
432335,0.00840854335792299,0.010090252029507588,8983.202605979981,0.81,2,0.007650869618286614,0.009181043541943936,9471.090786886105,0.8,2,2012-07-01,,35
430373,0.2850259933563182,0.3420311920275818,4083.2739118090826,0.81,3,0.2906640107562939,0.34879681290755266,4305.041266766411,0.8,3,2012-07-01,253,35
432711,0.029975973252799035,0.03597116790335884,16333.09564723633,0.81,2,0.028098645574067226,0.03371837468888067,17220.165067065645,0.8,2,2012-07-01,,35
438996,0.002764932732182169,0.0033179192786186025,5481.742000856695,0.81,1,0.003279024678793648,0.003934829614552378,5779.461784134689,0.8,1,2012-07-01,,34
434295,0.006365239290832612,0.007638287148999135,9464.878274860479,0.81,2,0.006494719559048378,0.007793663470858053,9978.926821527519,0.8,2,2012-07-01,,34
441399,0.03164525666974857,0.03797430800369828,3154.959424953493,0.81,2,0.04655061683154595,0.05586074019785514,3326.3089405091728,0.8,2,2012-07-01,,34
443796,0.00409781215321043,0.004917374583852515,13014.207627933156,0.81,2,0.004294866595414919,0.005153839914497903,13721.024379600334,0.8,2,2012-07-01,,34
434456,0.03512412983599476,0.042148955803193715,2839.4634824581435,0.81,1,0.02917890317647036,0.03501468381176443,2993.6780464582553,0.8,1,2012-07-01,,34
437802,0.0019287515482042902,0.0023145018578451483,3943.6992811918662,0.81,2,0.0024949725693910155,0.0029939670832692185,4157.886175636466,0.8,2,2012-07-01,,34
438069,0.03747601505224319,0.044971218062691824,2366.2195687151197,0.81,2,0.030770496595520863,0.03692459591462503,2494.7317053818797,0.8,2,2012-07-01,,34
439952,0.019371254206724357,0.02324550504806923,12501.526721378217,0.81,3,0.02315817165408234,0.027789805984898806,13180.499176767598,0.8,3,2012-07-01,138,34
441540,0.08358418291162865,0.10030101949395438,4732.4391374302395,0.81,2,0.09116670546470444,0.10940004655764533,4989.463410763759,0.8,2,2012-07-01,,34
438597,0.001,0.0012,5126.809065549427,0.81,1,0.001,0.0012,5405.252028327407,0.8,1,2012-07-01,,34
445007,0.0809137910080709,0.09709654920968508,15280.160603128277,0.81,2,0.07978540459821577,0.09574248551785892,16110.043896159093,0.8,2,2012-07-01,,33
451562,0.02814718867155162,0.033776626405861945,5500.857817126179,0.81,2,0.029097840319749654,0.03491740838369958,5799.6158026172725,0.8,2,2012-07-01,,33
445060,0.19653816392028473,0.23584579670434166,9168.096361876957,0.81,3,0.19039770386733892,0.2284772446408067,9666.026337695446,0.8,3,2012-07-01,220,33
443833,0.0420263925638887,0.05043167107666644,11001.715634252358,0.81,2,0.041723437169411494,0.05006812460329379,11599.231605234545,0.8,2,2012-07-01,,33
450579,0.010480070666458575,0.01257608479975029,4202.044165860274,0.81,2,0.01172492963908261,0.01406991556689913,4430.262071443748,0.8,2,2012-07-01,,33
448164,0.016866968539074108,0.020240362246888927,11460.1204523462,0.81,1,0.013806134010741697,0.016567360812890036,12082.532922119311,0.8,1,2012-07-01,,33
