id,PD12,PDLT,EAD,LGD,Stage,Previous PD12,Previous PDLT,Previous EAD,Previous LGD,Previous Stage,Reporting Date,DaysPastDue,Months Since Inception
433761,0.013149036605799714,0.015778843926959656,4645.826030162011,0.7,2,0.012384562167687598,0.014861474601225118,4899.928694170901,0.81,2,2012-08-01,,36
430330,0.10946684145117697,0.13136020974141235,6000.858622292594,0.7,3,0.09807103880827474,0.11768524656992968,6329.074563304077,0.81,3,2012-08-01,480,36
432703,0.009119347622009884,0.010943217146411862,10898.333562421714,0.7,2,0.009084123977662844,0.010900948773195413,11494.416061742568,0.81,2,2012-08-01,,36
436243,0.0061184745239522475,0.007342169428742697,4645.826030162011,0.7,1,0.006772744429651671,0.008127293315582004,4899.928694170901,0.81,1,2012-08-01,,36
434021,0.0025649101294893235,0.003077892155387188,11614.565075405022,0.7,3,0.0025687169167546613,0.0030824603001055936,12249.821735427246,0.81,3,2012-08-01,956,36
434223,0.02995688061373914,0.035948256736486967,6968.739045243015,0.7,1,0.03117533350351796,0.03741040020422155,7349.8930412563495,0.81,1,2012-08-01,,36
432335,0.009165147744133838,0.010998177292960605,8517.347721963684,0.7,2,0.00840854335792299,0.010090252029507588,8983.202605979981,0.81,2,2012-08-01,,36
430373,0.2713430999676304,0.32561171996115645,3871.5216918016745,0.7,3,0.2850259933563182,0.3420311920275818,4083.2739118090826,0.81,3,2012-08-01,284,36
432711,0.025842039937281173,0.031010447924737408,15486.086767206698,0.7,2,0.029975973252799035,0.03597116790335884,16333.09564723633,0.81,2,2012-08-01,,36
438996,0.001710758263614112,0.002052909916336934,5197.467405701021,0.7,1,0.002764932732182169,0.0033179192786186025,5481.742000856695,0.81,1,2012-08-01,,35
434295,0.005576048178431333,0.0066912578141176,8974.044441498163,0.7,2,0.006365239290832612,0.007638287148999135,9464.878274860479,0.81,2,2012-08-01,,35
441399,0.03859844590914119,0.04631813509096942,2991.3481471660543,0.7,2,0.03164525666974857,0.03797430800369828,3154.959424953493,0.81,2,2012-08-01,,35
443796,0.0037064828004856167,0.00444777936058274,12339.311107059972,0.7,2,0.00409781215321043,0.004917374583852515,13014.207627933156,0.81,2,2012-08-01,,35
434456,0.03142411128877428,0.037708933546529134,2692.2133324494484,0.7,1,0.03512412983599476,0.042148955803193715,2839.4634824581435,0.81,1,2012-08-01,,35
437802,0.0021637630764725388,0.0025965156917670466,3739.185183957568,0.7,2,0.0019287515482042902,0.0023145018578451483,3943.6992811918662,0.81,2,2012-08-01,,35
438069,0.031231318357221934,0.03747758202866632,2243.5111103745407,0.7,2,0.03747601505224319,0.044971218062691824,2366.2195687151197,0.81,2,2012-08-01,,35
439952,0.016664756449442774,0.01999770773933133,11853.21703314549,0.7,3,0.019371254206724357,0.02324550504806923,12501.526721378217,0.81,3,2012-08-01,169,35
441540,0.0946716573415821,0.11360598880989851,4487.0222207490815,0.7,2,0.08358418291162865,0.10030101949395438,4732.4391374302395,0.81,2,2012-08-01,,35
438597,0.001,0.0012,4860.940739144839,0.7,1,0.001,0.0012,5126.809065549427,0.81,1,2012-08-01,,35
445007,0.08491045715446571,0.10189254858535886,14487.755293157627,0.7,2,0.0809137910080709,0.09709654920968508,15280.160603128277,0.81,2,2012-08-01,,34
451562,0.02434036274149262,0.029208435289791144,5215.591905536745,0.7,2,0.02814718867155162,0.033776626405861945,5500.857817126179,0.81,2,2012-08-01,,34
445060,0.15160997642850754,0.18193197171420905,8692.653175894568,0.7,3,0.19653816392028473,0.23584579670434166,9168.096361876957,0.81,3,2012-08-01,251,34
443833,0.04938909711523716,0.059266916538284586,10431.18381107349,0.7,2,0.0420263925638887,0.05043167107666644,11001.715634252358,0.81,2,2012-08-01,,34
450579,0.00992438372101735,0.01190926046522082,3984.1327056183454,0.7,2,0.010480070666458575,0.01257608479975029,4202.044165860274,0.81,2,2012-08-01,,34
448164,0.019387378348416855,0.023264854018100224,10865.816469868212,0.7,1,0.016866968539074108,0.020240362246888927,11460.1204523462,0.81,1,2012-08-01,,34
451951,0.0014091083158846278,0.0016909299790615533,5070.714352605165,0.7,1,0.001,0.0012,5348.056211094892,0.81,1,2012-08-01,,34
454238,0.019599214691588738,0.023519057629906484,5986.891664539754,0.7,2,0.020652696917027338,0.024783236300432804,6314.343685174094,0.81,2,2012-08-01,,33
459855,0.004927565776415614,0.005913078931698737,14967.22916134938,0.7,2,0.004149460987282501,0.004979353184739002,15785.859212935231,0.81,2,2012-08-01,,33
460318,0.0208802239824798,0.02505626877897576,2245.0843742024085,0.7,3,0.02290131347808713,0.027481576173704555,2367.878881940286,0.81,3,2012-08-01,388,33
451775,0.012131018986184272,0.014557222783421125,11225.421871012033,0.7,3,0.015509864716221127,0.018611837659465353,11839.394409701421,0.81,3,2012-08-01,696,33
453866,0.015037325675858441,0.01804479081103013,4490.168748404817,0.7,1,0.015567431709849339,0.018680918051819206,4735.757763880572,0.81,1,2012-08-01,,33
465234,0.027241586539835782,0.03268990384780294,6892.777762338311,0.7,2,0.02808658474883105,0.03370390169859726,7269.77706891164,0.81,2,2012-08-01,,32
465457,0.012973193104334431,0.015567831725201316,13785.555524676622,0.7,2,0.012932866542765799,0.015519439851318957,14539.55413782328,0.81,2,2012-08-01,,32
469061,0.03422238929569833,0.041066867154838,2067.8333287014943,0.7,2,0.04509875449623272,0.054118505395479265,2180.933120673493,0.81,2,2012-08-01,,32
464922,0.12870298079428164,0.15444357695313796,6892.777762338311,0.7,2,0.12140473463270543,0.14568568155924652,7269.77706891164,0.81,2,2012-08-01,,32
467304,0.0012307850052456356,0.0014769420062947626,3446.3888811691554,0.7,1,0.001,0.0012,3634.88853445582,0.81,1,2012-08-01,,32
463973,0.00574639182863414,0.006895670194360967,6892.777762338311,0.7,1,0.006776343336753025,0.00813161200410363,7269.77706891164,0.81,1,2012-08-01,,32
468362,0.01662019443721974,0.019944233324663687,8271.333314805977,0.7,2,0.021788356970740778,0.026146028364888933,8723.732482693971,0.81,2,2012-08-01,,32
470561,0.042734596891919364,0.05128151627030324,3446.3888811691554,0.7,2,0.03120812242747353,0.037449746912968235,3634.88853445582,0.81,2,2012-08-01,,32
475072,0.011281393671369674,0.013537672405643608,4867.620640770898,0.7,1,0.009845283817124826,0.01181434058054979,5133.854323258017,0.81,1,2012-08-01,,31
478688,0.09666480319669665,0.11599776383603598,1043.0615658794784,0.7,2,0.09669973081043438,0.11603967697252125,1100.1116406981466,0.81,2,2012-08-01,,31
473709,0.035882184807105956,0.04305862176852714,5910.682206650376,0.7,1,0.04277038870578796,0.051324466446945556,6233.965963956163,0.81,1,2012-08-01,,31
475307,0.00845887251584052,0.010150647019008625,3476.8718862649293,0.7,1,0.006626402483932702,0.007951682980719242,3667.038802327157,0.81,1,2012-08-01,,31
473807,0.012603136661272302,0.015123763993526761,3129.184697638437,0.7,2,0.018199563716262263,0.021839476459514715,3300.334922094442,0.81,2,2012-08-01,,31
434246,0.08978970147025732,0.10774764176430877,4450.396014419107,0.7,3,0.13172471443258696,0.15806965731910436,4693.809666978758,0.81,3,2012-08-01,551,31
473192,0.41729001391897996,0.5007480167027759,16688.985054071654,0.7,2,0.6136541665520032,0.7363849998624038,17601.786251170346,0.81,2,2012-08-01,,31
475108,0.016033995454017288,0.019240794544820746,5215.307829397391,0.7,2,0.011602432247161775,0.013922918696594129,5500.558203490733,0.81,2,2012-08-01,,31
480245,0.03924189457055708,0.047090273484668495,1303.8269573493478,0.7,2,0.043626860743325,0.05235223289199,1375.1395508726832,0.81,2,2012-08-01,,31
476477,0.006329768282516314,0.007595721939019576,834.4492527035826,0.7,1,0.00847617524305833,0.010171410291669994,880.0893125585172,0.81,1,2012-08-01,,31
478785,0.036837644090011355,0.044205172908013624,7996.805338409336,0.7,2,0.05581845662353352,0.06698214794824021,8434.18924535246,0.81,2,2012-08-01,,31
475410,0.03530675486808187,0.04236810584169825,3129.184697638437,0.7,2,0.036198334420434325,0.04343800130452119,3300.334922094442,0.81,2,2012-08-01,,31
475749,0.3303441005045835,0.3964129206055002,4867.620640770898,0.7,2,0.36231316302924615,0.4347757956350954,5133.854323258017,0.81,2,2012-08-01,,31
473923,0.011529344721569102,0.013835213665882922,3337.7970108143304,0.7,3,0.010933157174646815,0.013119788609576178,3520.357250234069,0.81,3,2012-08-01,411,31
476849,0.09985470930884682,0.11982565117061618,1738.4359431324647,0.7,2,0.11293142935606144,0.13551771522727374,1833.5194011635786,0.81,2,2012-08-01,,31
475255,0.017571108867881036,0.021085330641457244,13907.487545059717,0.7,2,0.01705635086453014,0.020467621037436167,14668.155209308628,0.81,2,2012-08-01,,31
488665,0.1337171265252206,0.16046055183026472,5088.925852478104,0.7,2,0.16175374162784534,0.1941044899534144,5367.263785853819,0.81,2,2012-08-01,,30
481029,0.026382669971864735,0.031659203966237684,5815.915259974976,0.7,2,0.03184028712001278,0.03820834454401533,6134.015755261507,0.81,2,2012-08-01,,30
489025,0.013364285453801247,0.016037142544561494,7269.894074968722,0.7,2,0.013493630464459186,0.01619235655735102,7667.5196940768865,0.81,2,2012-08-01,,30
487129,0.03465968919757583,0.041591627037090996,5452.420556226538,0.7,2,0.03692631563218974,0.044311578758627686,5750.639770557661,0.81,2,2012-08-01,,30
482672,0.03722331725334849,0.04466798070401818,872.3872889962464,0.7,2,0.042195616320200725,0.05063473958424087,920.1023632892261,0.81,2,2012-08-01,,30
455641,0.011272120947089594,0.013526545136507513,7269.894074968722,0.7,2,0.010183655054892254,0.012220386065870704,7667.5196940768865,0.81,2,2012-08-01,,30
427755,0.03745972795146969,0.04495167354176363,9596.260178958708,0.7,2,0.04403981117694952,0.05284777341233943,10121.125996181485,0.81,2,2012-08-01,,30
486910,0.02418740071062041,0.029024880852744493,10177.851704956209,0.7,2,0.02688193329683914,0.03225831995620697,10734.527571707638,0.81,2,2012-08-01,,30
485040,0.035356821875777565,0.04242818625093308,15702.971201932432,0.7,2,0.04352450958806207,0.05222941150567448,16561.842539206067,0.81,2,2012-08-01,,30
487348,0.00878193163434923,0.010538317961219075,3634.947037484361,0.7,2,0.0076989520744111285,0.009238742489293354,3833.7598470384432,0.81,2,2012-08-01,,30
458148,0.29193479420757346,0.35032175304908814,4361.936444981234,0.7,2,0.30342581989495016,0.3641109838739402,4600.511816446133,0.81,2,2012-08-01,,30
490540,0.05717504822530304,0.06861005787036364,12804.067366894966,0.7,2,0.043510075161063436,0.05221209019327612,13504.383652299188,0.81,2,2012-08-01,,29
494523,0.6859685265521905,0.8231622318626286,3556.6853796930473,0.7,3,0.6836161847580995,0.8203394217097194,3751.21768119422,0.81,3,2012-08-01,128,29
496808,0.033996038440944405,0.04079524612913329,2489.679765785132,0.7,1,0.043728783554309175,0.05247454026517101,2625.852376835953,0.81,1,2012-08-01,,29
490444,0.005650620082393544,0.006780744098872252,10670.056139079139,0.7,2,0.008812435829488078,0.010574922995385693,11253.653043582657,0.81,2,2012-08-01,,29
496066,0.08013043567405806,0.09615652280886967,8891.713449232613,0.7,2,0.07462107343019402,0.08954528811623282,9378.044202985544,0.81,2,2012-08-01,,29
491837,0.01774170339709235,0.02129004407651082,9247.38198720192,0.7,2,0.015136689931465497,0.018164027917758594,9753.165971104969,0.81,2,2012-08-01,,29
492041,0.12891299806386788,0.15469559767664146,5690.696607508875,0.7,2,0.14190346615393573,0.17028415938472288,6001.948289910752,0.81,2,2012-08-01,,29
494751,0.08883320335540368,0.10659984402648441,8536.044911263312,0.7,2,0.09724815612180963,0.11669778734617156,9002.922434866126,0.81,2,2012-08-01,,29
491054,0.03542909054266938,0.042514908651203255,1067.005613907914,0.7,3,0.03964583956832482,0.047575007481989784,1125.3653043582658,0.81,3,2012-08-01,492,29
496835,0.00998334709833765,0.01198001651800518,1422.6741518772187,0.7,2,0.009520898402027937,0.011425078082433524,1500.487072477688,0.81,2,2012-08-01,,29
494321,0.03901835869280822,0.04682203043136986,10314.387601109833,0.7,3,0.041630788370784204,0.049956946044941046,10878.531275463234,0.81,3,2012-08-01,744,29
489797,0.11604981561899204,0.13925977874279044,7113.3707593860945,0.7,2,0.2010053037580507,0.24120636450966082,7502.43536238844,0.81,2,2012-08-01,,29
492730,0.05209862266867713,0.06251834720241256,5690.696607508875,0.7,2,0.054531800777945394,0.06543816093353447,6001.948289910752,0.81,2,2012-08-01,,29
490662,0.08897490300557202,0.10676988360668642,2845.3483037544374,0.7,2,0.06962716009786869,0.08355259211744243,3000.974144955376,0.81,2,2012-08-01,,29
494400,0.04123737900670167,0.049484854808042,4552.557286007098,0.7,2,0.05140348677947147,0.06168418413536576,4801.5586319285985,0.81,2,2012-08-01,,29
492116,0.055077043373649756,0.0660924520483797,17783.426898465226,0.7,2,0.05384440591543801,0.06461328709852561,18756.088405971088,0.81,2,2012-08-01,,29
501172,0.008264369582102955,0.009917243498523546,13681.268470597754,0.7,1,0.009316846526150408,0.011180215831380489,14429.563121071027,0.81,1,2012-08-01,,28
508044,0.011037984330116365,0.013245581196139639,3040.281882355057,0.7,2,0.012687691394953128,0.015225229673943753,3206.569582460229,0.81,2,2012-08-01,,28
504016,0.008328253416113068,0.009993904099335682,7961.7381794173025,0.7,2,0.012616133139214997,0.015139359767057995,8397.204094067722,0.81,2,2012-08-01,,28
504254,0.0030451692599484945,0.003654203111938193,3800.3523529438194,0.7,1,0.0033098332936976594,0.003971799952437191,4008.211978075284,0.81,1,2012-08-01,,28
500962,0.009836121499401808,0.01180334579928217,4560.4228235325845,0.7,1,0.008126753100726596,0.009752103720871914,4809.854373690342,0.81,1,2012-08-01,,28
499489,0.025412411013143992,0.03049489321577279,3800.3523529438194,0.7,2,0.02877125636890366,0.03452550764268439,4008.211978075284,0.81,2,2012-08-01,,28
503335,0.07879675031580123,0.09455610037896148,11401.05705883146,0.7,2,0.07774795447106483,0.0932975453652778,12024.635934225855,0.81,2,2012-08-01,,28
499044,0.019977385794163013,0.023972862952995614,19001.761764719104,0.7,2,0.02620558853272678,0.031446706239272135,20041.05989037643,0.81,2,2012-08-01,,28
506205,0.026292844498140056,0.03155141339776807,1520.1409411775285,0.7,3,0.03226598265839054,0.03871917919006865,1603.2847912301145,0.81,3,2012-08-01,601,28
498496,0.03998993308997246,0.047987919707966946,8170.7575588292175,0.7,2,0.04099124330817928,0.04918949196981513,8617.655752861867,0.81,2,2012-08-01,,28
506420,0.04749858091073226,0.05699829709287871,19001.761764719104,0.7,1,0.043574809622769835,0.0522897715473238,20041.05989037643,0.81,1,2012-08-01,,28
516560,0.09499711355229028,0.11399653626274833,14855.20714983384,0.7,2,0.07632440683961318,0.09158928820753581,15667.710176565783,0.81,2,2012-08-01,,27
516551,0.026355993925865108,0.03162719271103813,5199.322502441845,0.7,2,0.0327776249805089,0.03933314997661068,5483.698561798025,0.81,2,2012-08-01,,27
513963,0.781266580242248,0.9,5942.082859933538,0.7,3,0.8277019966623801,0.9,6267.084070626316,0.81,3,2012-08-01,,27
522030,0.28444977963063767,0.34133973555676517,18569.008937292303,0.7,2,0.29858355457946345,0.35830026549535615,19584.637720707233,0.81,2,2012-08-01,,27
516590,0.05397428183818564,0.06476913820582277,2376.833143973415,0.7,2,0.0627112797152209,0.07525353565826508,2506.833628250526,0.81,2,2012-08-01,,27
518534,0.15878298318869108,0.1905395798264293,8300.346994969657,0.7,2,0.12711263698386788,0.15253516438064144,8754.33306115613,0.81,2,2012-08-01,,27
522182,0.13848134939361953,0.16617761927234342,7427.60357491692,0.7,2,0.0978712283230607,0.11744547398767283,7833.855088282891,0.81,2,2012-08-01,,27
518413,0.018148992091326244,0.021778790509591493,5199.322502441845,0.7,1,0.018749619805992497,0.022499543767190995,5483.698561798025,0.81,1,2012-08-01,,27
516805,0.06585119660870936,0.07902143593045123,3713.80178745846,0.7,2,0.06512347167609558,0.0781481660113147,3916.9275441414457,0.81,2,2012-08-01,,27
521431,0.011888848742833458,0.01426661849140015,2971.041429966769,0.7,2,0.01689839335352105,0.02027807202422526,3133.542035313158,0.81,2,2012-08-01,,27
516324,0.008381847083703943,0.01005821650044473,7761.84573578818,0.7,1,0.010718877231547084,0.0128626526778565,8186.3785672556205,0.81,1,2012-08-01,,27
521831,0.06237322160274165,0.07484786592328997,1856.90089372923,0.7,2,0.06567304925551852,0.07880765910662223,1958.4637720707228,0.81,2,2012-08-01,,27
521816,0.14440762494753695,0.17328914993704433,7130.499431920244,0.7,2,0.10476927777293975,0.1257231333275277,7520.500884751577,0.81,2,2012-08-01,,27
516742,0.023747903836122096,0.028497484603346515,3713.80178745846,0.7,2,0.024403130890806354,0.029283757068967624,3916.9275441414457,0.81,2,2012-08-01,,27
492357,0.011839364772341389,0.014207237726809666,7427.60357491692,0.7,1,0.011410898117735812,0.013693077741282974,7833.855088282891,0.81,1,2012-08-01,,27
509285,0.039409793668214815,0.047291752401857776,18569.008937292303,0.7,2,0.04089818182442244,0.049077818189306927,19584.637720707233,0.81,2,2012-08-01,,27
512652,0.21692578385639652,0.2603109406276758,6239.1870029302145,0.7,2,0.1439599722398355,0.1727519666878026,6580.438274157631,0.81,2,2012-08-01,,27
520534,0.061517230940270895,0.07382067712832507,6684.8432174252275,0.7,2,0.048416431034505165,0.058099717241406196,7050.469579454602,0.81,1,2012-08-01,,27
530154,0.049581494540670346,0.05949779344880441,7435.904905901533,0.7,2,0.040246709590362174,0.048296051508434606,7842.610459152837,0.81,2,2012-08-01,,26
535847,0.010538777806654789,0.012646533367985746,3717.9524529507667,0.7,2,0.009515083732487462,0.011418100478984955,3921.3052295764187,0.81,2,2012-08-01,,26
521462,0.14496489110101668,0.17395786932122,1301.2833585327687,0.7,3,0.12857849494191526,0.1542941939302983,1372.456830351747,0.81,3,2012-08-01,736,26
528021,0.0137885763251485,0.0165462915901782,7435.904905901533,0.7,1,0.010983250725410414,0.013179900870492497,7842.610459152837,0.81,1,2012-08-01,,26
529576,0.12926602020328393,0.1551192242439407,11153.857358852301,0.7,2,0.10883041603861696,0.13059649924634034,11763.915688729257,0.81,2,2012-08-01,,26
531642,0.1408959123365474,0.16907509480385688,18589.762264753834,0.7,2,0.13024067405286407,0.15628880886343688,19606.526147882094,0.81,2,2012-08-01,,26
533545,0.0265869228593116,0.031904307431173916,2602.5667170655374,0.7,1,0.024053735889990487,0.028864483067988583,2744.913660703494,0.81,1,2012-08-01,,26
536584,0.16444174335701184,0.1973300920284142,2676.9257661245533,0.7,2,0.21497892899617876,0.2579747147954145,2823.339765295023,0.81,2,2012-08-01,,26
537883,0.02805333096447105,0.03366399715736526,5948.723924721232,0.7,2,0.02199758916630335,0.026397106999564022,6274.088367322276,0.81,2,2012-08-01,,26
519784,0.03363675526403752,0.04036410631684502,18589.762264753834,0.7,2,0.031109545852240787,0.03733145502268894,19606.526147882094,0.81,2,2012-08-01,,26
523516,0.010884444670541026,0.01306133360464923,5205.133434131075,0.7,2,0.011965977058427505,0.014359172470113006,5489.827321406988,0.81,2,2012-08-01,,26
524164,0.040881371870824544,0.04905764624498945,1487.180981180308,0.7,2,0.03651678604933016,0.04382014325919619,1568.522091830569,0.81,2,2012-08-01,,26
536201,0.2022629095052607,0.24271549140631285,1078.2062113557226,0.7,2,0.1713697465384673,0.20564369584616074,1137.1785165771619,0.81,2,2012-08-01,,26
550117,0.025441602927216693,0.03052992351266003,3274.674587989283,0.7,1,0.019841324764075016,0.02380958971689002,3453.7823572359225,0.81,1,2012-08-01,,25
513036,0.024404383221633737,0.029285259865960485,14326.701322453113,0.7,2,0.02185459693874519,0.02622551632649423,15110.297812907162,0.81,2,2012-08-01,,25
547663,0.019692915431560345,0.023631498517872412,2387.783553742185,0.7,2,0.01911448272932824,0.022937379275193886,2518.38296881786,0.81,2,2012-08-01,,25
549677,0.00739749700692964,0.008876996408315569,5457.790979982139,0.7,1,0.011627099729096688,0.013952519674916024,5756.303928726538,0.81,1,2012-08-01,,25
551223,0.029720540469179726,0.03566464856301567,716.3350661226558,0.7,3,0.02454884487246033,0.029458613846952395,755.5148906453583,0.81,1,2012-08-01,6,25
554515,0.09355463058317315,0.11226555669980777,7504.462597475436,0.7,2,0.07935307972870735,0.09522369567444881,7914.917901998985,0.81,2,2012-08-01,,25
542243,0.1711256977167551,0.2053508372601061,13644.477449955344,0.7,3,0.17299436518585035,0.20759323822302042,14390.759821816344,0.81,3,2012-08-01,118,25
538350,0.09165536771208041,0.10998644125449648,2728.8954899910696,0.7,2,0.05572114257964613,0.06686537109557536,2878.151964363269,0.81,2,2012-08-01,,25
548024,0.010561844042347678,0.012674212850817214,3274.674587989283,0.7,1,0.012523940860990582,0.015028729033188698,3453.7823572359225,0.81,1,2012-08-01,,25
544681,0.03460921000856466,0.04153105201027759,7504.462597475436,0.7,2,0.04354267879965908,0.0522512145595909,7914.917901998985,0.81,2,2012-08-01,,25
