id,PD12,PDLT,EAD,LGD,Stage,Previous PD12,Previous PDLT,Previous EAD,Previous LGD,Previous Stage,Reporting Date,DaysPastDue,Months Since Inception
438996,0.0013276302786933522,0.0015931563344320227,5483.809866700823,0.7,1,0.001710758263614112,0.002052909916336934,5197.467405701021,0.7,1,2012-09-01,,36
434295,0.005545471091310183,0.00665456530957222,9468.448690706453,0.7,2,0.005576048178431333,0.0066912578141176,8974.044441498163,0.7,2,2012-09-01,,36
441399,0.0516766773483386,0.062012012818006314,3156.149563568818,0.7,2,0.03859844590914119,0.04631813509096942,2991.3481471660543,0.7,2,2012-09-01,,36
443796,0.004015174130668663,0.004818208956802396,13019.11694972137,0.7,2,0.0037064828004856167,0.00444777936058274,12339.311107059972,0.7,2,2012-09-01,,36
434456,0.03174466505576535,0.038093598066918415,2840.5346072119355,0.7,1,0.03142411128877428,0.037708933546529134,2692.2133324494484,0.7,1,2012-09-01,,36
437802,0.00250426991895744,0.003005123902748928,3945.186954461022,0.7,2,0.0021637630764725388,0.0025965156917670466,3739.185183957568,0.7,2,2012-09-01,,36
438069,0.043888311619614144,0.05266597394353697,2367.112172676613,0.7,2,0.031231318357221934,0.03747758202866632,2243.5111103745407,0.7,2,2012-09-01,,36
439952,0.014563431606736461,0.01747611792808375,12506.242645641441,0.7,3,0.016664756449442774,0.01999770773933133,11853.21703314549,0.7,3,2012-09-01,200,36
441540,0.09958614970505558,0.11950337964606669,4734.224345353226,0.7,2,0.0946716573415821,0.11360598880989851,4487.0222207490815,0.7,2,2012-09-01,,36
438597,0.0014809032843647295,0.0017770839412376753,5128.743040799331,0.7,1,0.001,0.0012,4860.940739144839,0.7,1,2012-09-01,,36
445007,0.07313330703369324,0.08775996844043188,15285.924705524749,0.7,2,0.08491045715446571,0.10189254858535886,14487.755293157627,0.7,2,2012-09-01,,35
451562,0.025247616201616686,0.03029713944194002,5502.932893988909,0.7,2,0.02434036274149262,0.029208435289791144,5215.591905536745,0.7,2,2012-09-01,,35
445060,0.11364178456020448,0.13637014147224535,9171.55482331484,0.7,3,0.15160997642850754,0.18193197171420905,8692.653175894568,0.7,3,2012-09-01,282,35
443833,0.03488429413611884,0.041861152963342606,11005.865787977818,0.7,2,0.04938909711523716,0.059266916538284586,10431.18381107349,0.7,2,2012-09-01,,35
450579,0.0075536292246028,0.009064355069523359,4203.629294019304,0.7,2,0.00992438372101735,0.01190926046522082,3984.1327056183454,0.7,2,2012-09-01,,35
448164,0.02082913169381375,0.024994958032576498,11464.443529143553,0.7,1,0.019387378348416855,0.023264854018100224,10865.816469868212,0.7,1,2012-09-01,,35
451951,0.0015933594281083037,0.0019120313137299643,5350.073646933658,0.7,1,0.0014091083158846278,0.0016909299790615533,5070.714352605165,0.7,1,2012-09-01,,35
454238,0.018412652398715423,0.02209518287845851,6316.725631575915,0.7,2,0.019599214691588738,0.023519057629906484,5986.891664539754,0.7,2,2012-09-01,,34
459855,0.003881295211673802,0.004657554254008562,15791.814078939782,0.7,2,0.004927565776415614,0.005913078931698737,14967.22916134938,0.7,2,2012-09-01,,34
460318,0.024486854687923446,0.029384225625508135,2368.772111840969,0.7,3,0.0208802239824798,0.02505626877897576,2245.0843742024085,0.7,3,2012-09-01,419,34
451775,0.011091163208881195,0.013309395850657433,11843.860559204835,0.7,3,0.012131018986184272,0.014557222783421125,11225.421871012033,0.7,3,2012-09-01,727,34
453866,0.017678108932502507,0.021213730719003007,4737.544223681938,0.7,1,0.015037325675858441,0.01804479081103013,4490.168748404817,0.7,1,2012-09-01,,34
