id,PD12,PDLT,EAD,LGD,Stage,Previous PD12,Previous PDLT,Previous EAD,Previous LGD,Previous Stage,Reporting Date,DaysPastDue,Months Since Inception
83979,0.0088152912466784,0.01057834949601408,3610.729414636889,0.6,1,0.008770556001446661,0.010524667201735992,3327.3549039956374,0.6,1,2007-12-01,,6
122404,0.3268727848625064,0.3922473418350077,14775.16027673878,0.6,2,0.2939757312952943,0.35277087755435316,13615.587422540852,0.6,2,2007-12-01,,4
115602,0.15675354158130458,0.1881042498975655,28970.90250340937,0.6,2,0.14233411814846733,0.1708009417781608,26697.230240276178,0.6,2,2007-12-01,,4
117794,0.01625769805007501,0.019509237660090013,8691.27075102281,0.6,1,0.013720334714450843,0.01646440165734101,8009.169072082853,0.6,1,2007-12-01,,4
118533,0.040756677514561676,0.04890801301747401,2897.0902503409366,0.6,2,0.04510942197988563,0.054131306375862755,2669.7230240276176,0.6,2,2007-12-01,,4
121673,0.02448856538235503,0.029386278458826035,5214.762450613686,0.6,1,0.02096668444111721,0.025160021329340653,4805.501443249712,0.6,1,2007-12-01,,4
128158,0.26740486525862994,0.32088583831035594,14750.931311417831,0.6,2,0.21739864254708666,0.26087837105650397,13593.259976387564,0.6,2,2007-12-01,,3
140730,0.2940008424238352,0.3528010109086022,13145.687136406228,0.6,2,0.2655874445130794,0.3187049334156953,12113.997349788217,0.6,2,2007-12-01,,2
154286,0.09140863966994194,0.10969036760393032,16277.47648876122,0.6,2,0.08309802339653086,0.09971762807583702,15000.0,0.8,2,2007-12-01,,1
165216,0.1435424837781286,0.1722509805337543,1953.2971786513465,0.6,2,0.1169811320754717,0.14037735849056604,1800.0,0.8,2,2007-12-01,,1
155218,0.15594407073831515,0.18713288488597818,10526.101462732255,0.6,2,0.14097881665449233,0.1691745799853908,9700.0,0.8,2,2007-12-01,,1
170990,0.12727272727272726,0.1527272727272727,16000.0,0.8,2,0.12727272727272726,0.1527272727272727,16000.0,0.8,2,2007-12-01,,0
185684,0.2111111111111111,0.2533333333333333,22350.0,0.8,2,0.2111111111111111,0.2533333333333333,22350.0,0.8,2,2007-12-01,,0
