id,PD12,PDLT,EAD,LGD,Stage,Previous PD12,Previous PDLT,Previous EAD,Previous LGD,Previous Stage,Reporting Date,DaysPastDue,Months Since Inception
359243,0.13308800179719998,0.15970560215663998,7446.162227326456,0.6,3,0.14389042614730685,0.17266851137676822,7724.682480780721,0.6,3,2011-10-01,84,35
362787,0.017191795738312293,0.02063015488597475,1718.3451293830278,0.6,1,0.015493011885760178,0.018591614262912212,1782.61903402632,0.6,1,2011-10-01,,35
361090,0.12258798065709013,0.14710557678850816,28639.085489717134,0.6,2,0.16671314739915347,0.20005577687898415,29710.317233772,0.6,2,2011-10-01,,35
364487,0.049812523724575224,0.05977502846949027,16608.84277086612,0.6,2,0.05601003050712848,0.06721203660855417,17230.088851316425,0.6,2,2011-10-01,,34
368155,0.02390037885629066,0.028680454627548792,7086.4395822362085,0.6,1,0.01718145149608679,0.020617741795304147,7351.5045765616715,0.6,1,2011-10-01,,34
360319,0.050365615812187556,0.06043873897462507,3598.5826003543225,0.6,2,0.04717344319947192,0.056608131839366305,3733.1859177852216,0.6,2,2011-10-01,,34
369275,0.03232432929966052,0.03878919515959262,1688.565681704721,0.6,2,0.0935713536389989,0.11228562436679869,1751.7256998838354,0.6,2,2011-10-01,,34
371823,0.28269072538834183,0.3392288704660102,4529.981850862742,0.6,2,0.3369221374947475,0.40430656499369694,4699.423726385581,0.6,2,2011-10-01,,33
372096,0.015854432025131666,0.019025318430158,2516.6565838126353,0.6,2,0.02112830997739421,0.02535397197287305,2610.790959103101,0.6,2,2011-10-01,,33
370565,0.0510875594092564,0.061305071291107675,4026.650534100216,0.6,1,0.03467034884567689,0.04160441861481227,4177.265534564962,0.6,1,2011-10-01,,33
372330,0.0011821708298000097,0.0014186049957600115,10066.626335250541,0.6,1,0.003196070849506588,0.0038352850194079053,10443.163836412405,0.6,1,2011-10-01,,33
371793,0.11007913357944023,0.13209496029532827,5637.310747740302,0.6,2,0.1048282489244934,0.12579389870939206,5848.171748390946,0.6,2,2011-10-01,,33
372621,0.00643076621447934,0.007716919457375207,5788.310142769061,0.6,1,0.005610789921175619,0.0067329479054107425,6004.819205937132,0.6,1,2011-10-01,,33
375535,0.10334840929724214,0.12401809115669056,9825.252234109972,0.6,2,0.10374644243739882,0.12449573092487858,10192.761248680414,0.6,2,2011-10-01,,32
375969,0.5308266669353034,0.6369920003223641,7641.862848752194,0.6,3,0.40415649527268577,0.4849877943272229,7927.703193418093,0.6,3,2011-10-01,384,32
375687,0.01599291688149719,0.019191500257796628,8733.557541431082,0.6,2,0.01329609853585436,0.01595531824302523,9060.232221049253,0.6,2,2011-10-01,,32
