id,PD12,PDLT,EAD,LGD,Stage,Previous PD12,Previous PDLT,Previous EAD,Previous LGD,Previous Stage,Reporting Date,DaysPastDue,Months Since Inception
516560,0.10381754504755461,0.12458105405706553,15367.823872749403,0.7,2,0.10560178131669166,0.12672213758002998,16534.79408938465,0.6,2,2013-05-01,,36
516551,0.012536417810414405,0.015043701372497286,5378.738355462293,0.7,2,0.011554850640336357,0.013865820768403628,5787.177931284629,0.6,2,2013-05-01,,36
513963,0.15990472030562417,0.191885664366749,6147.129549099764,0.7,2,0.19424127823749862,0.23308953388499834,6613.917635753863,0.6,2,2013-05-01,,36
522030,0.22755993051228704,0.27307191661474445,19209.779840936764,0.7,2,0.30950012623312634,0.3714001514797516,20668.492611730824,0.6,2,2013-05-01,,36
516590,0.04458332289309069,0.05349998747170883,2458.8518196399064,0.7,2,0.051624426739224925,0.061949312087069906,2645.567054301546,0.6,2,2013-05-01,,36
518534,0.11893375527973932,0.14272050633568717,8586.771588898728,0.7,2,0.10575182961068638,0.12690219553282364,9238.816197443672,0.6,2,2013-05-01,,36
522182,0.10081673518789495,0.12098008222547393,7683.911936374701,0.7,2,0.09427417394589849,0.11312900873507818,8267.397044692325,0.6,2,2013-05-01,,36
518413,0.008279022437162829,0.009934826924595394,5378.738355462293,0.7,1,0.006512761643436171,0.007815313972123405,5787.177931284629,0.6,1,2013-05-01,,36
516805,0.04889326762360505,0.058671921148326055,3841.9559681873507,0.7,2,0.04882945810376507,0.05859534972451808,4133.6985223461625,0.6,2,2013-05-01,,36
521431,0.013935754337844638,0.016722905205413564,3073.564774549882,0.7,2,0.01621933277369752,0.01946319932843702,3306.9588178769313,0.6,2,2013-05-01,,36
516324,0.019694131549878258,0.02363295785985391,8029.687973511561,0.7,1,0.016935292559605367,0.02032235107152644,8639.429911703477,0.6,1,2013-05-01,,36
521831,0.10517173641682583,0.12620608370019099,1920.9779840936753,0.7,2,0.14166709783156717,0.1700005173978806,2066.8492611730812,0.6,2,2013-05-01,,36
521816,0.10697447851711896,0.12836937422054273,7376.555458919716,0.7,2,0.11707207573259758,0.14048649087911708,7936.701162904635,0.6,2,2013-05-01,,36
516742,0.013147872508918726,0.01577744701070247,3841.9559681873507,0.7,2,0.015770339451540022,0.018924407341848026,4133.6985223461625,0.6,2,2013-05-01,,36
492357,0.008133099417820852,0.009759719301385023,7683.911936374701,0.7,1,0.007562345186102614,0.009074814223323137,8267.397044692325,0.6,1,2013-05-01,,36
509285,0.009040492163057759,0.01084859059566931,19209.779840936764,0.7,2,0.007453528523904259,0.00894423422868511,20668.492611730824,0.6,2,2013-05-01,,36
512652,0.08067872784825952,0.09681447341791143,6454.486026554752,0.7,2,0.09844539838585442,0.1181344780630253,6944.613517541556,0.6,2,2013-05-01,,36
520534,0.06499317210470701,0.07799180652564841,6915.520742737232,0.7,2,0.08504980690376582,0.10205976828451897,7440.657340223092,0.6,2,2013-05-01,,36
530154,0.05399798397613078,0.06479758077135693,7692.499725908311,0.7,2,0.04391632170569493,0.05269958604683391,8276.636956133072,0.6,2,2013-05-01,,35
535847,0.003324113129386786,0.003988935755264143,3846.2498629541556,0.7,2,0.0032650966750247144,0.003918116010029657,4138.318478066536,0.6,2,2013-05-01,,35
