id,PD12,PDLT,EAD,LGD,Stage,Previous PD12,Previous PDLT,Previous EAD,Previous LGD,Previous Stage,Reporting Date,DaysPastDue,Months Since Inception
83979,0.020860207717234465,0.025032249260681358,4006.812568686016,0.8,2,0.017867970038617325,0.02144156404634079,3920.544518326345,0.81,2,2010-03-01,,33
122404,0.3136634212885336,0.3763961055462403,16395.93863256598,0.8,2,0.2605150853735396,0.31261810244824756,16042.9284441927,0.81,2,2010-03-01,,31
115602,0.319655156512586,0.38358618781510323,32148.89927954113,0.8,3,0.2847380032931649,0.34168560395179787,31456.72243959352,0.81,3,2010-03-01,775,31
117794,0.014958201104191382,0.017949841325029657,9644.669783862337,0.8,1,0.015781276717548188,0.018937532061057825,9437.016731878053,0.81,1,2010-03-01,,31
118533,0.041958162267802177,0.05034979472136261,3214.8899279541124,0.8,3,0.03832432638954024,0.04598919166744828,3145.6722439593514,0.81,3,2010-03-01,355,31
121673,0.01550133064167962,0.018601596770015542,5786.801870317403,0.8,1,0.012906831437651266,0.01548819772518152,5662.210039126833,0.81,1,2010-03-01,,31
128158,0.2242266140592891,0.2690719368711469,16369.051842772014,0.8,2,0.210832177753109,0.2529986133037308,16016.620536214688,0.81,2,2010-03-01,,30
140730,0.19972971639350676,0.2396756596722081,14587.718544803649,0.8,3,0.15356584658521769,0.18427901590226123,14273.639955779823,0.81,3,2010-03-01,714,29
154286,0.1707488122363305,0.2048985746835966,18063.053165178393,0.8,2,0.1090799685865018,0.13089596230380215,17674.149428507215,0.81,2,2010-03-01,,28
165216,0.29298576531880205,0.35158291838256245,2167.5663798214077,0.8,3,0.25653950972913697,0.3078474116749644,2120.8979314208664,0.81,3,2010-03-01,515,28
155218,0.03807740440748977,0.045692885288987725,11680.774380148694,0.8,2,0.04598439988823615,0.05518127986588337,11429.283297101332,0.81,2,2010-03-01,,28
170990,0.04840857176561423,0.058090286118737074,17755.138570920397,0.8,2,0.04202088896211774,0.05042506675454129,17372.86434118736,0.81,2,2010-03-01,,27
185684,0.0179379928572996,0.021525591428759518,24801.70919125444,0.8,2,0.021520658375041246,0.025824790050049496,24267.7198765961,0.81,2,2010-03-01,,27
208605,0.024749733687584922,0.029699680425101904,590.4134457532825,0.8,2,0.02153431859651798,0.025841182315821578,577.7016415452872,0.81,2,2010-03-01,,26
236199,0.11249041096981525,0.1349884931637783,23616.537830131296,0.8,2,0.2524612438838782,0.3029534926606538,23108.065661811484,0.81,2,2010-03-01,,26
227773,0.022405324442338833,0.026886389330806598,11572.103536764342,0.8,1,0.018698592518844943,0.02243831102261393,11322.952174287635,0.81,1,2010-03-01,,26
218343,0.045893269308649676,0.05507192317037961,2538.7778167391157,0.8,3,0.04067412236279742,0.0488089468353569,2484.117058644736,0.81,3,2010-03-01,706,26
243243,0.06344561496920738,0.07613473796304886,5478.9382007412705,0.8,2,0.0697132553898035,0.08365590646776419,5360.974780062954,0.81,2,2010-03-01,,25
240378,0.1144748498318954,0.13736981979827448,6431.797018261492,0.8,2,0.1524810800976359,0.18297729611716307,6293.318220073903,0.81,2,2010-03-01,,25
242025,0.9,0.9,17866.102828504143,0.8,3,0.9,0.9,17481.439500205284,0.81,3,2010-03-01,,25
238983,0.0559845669114586,0.06718148029375032,11910.735219002765,0.8,2,0.04814027266626001,0.05776832719951201,11654.293000136859,0.81,2,2010-03-01,,25
262532,0.022970383029114336,0.027564459634937203,4764.294087601104,0.8,2,0.024183337026476515,0.029020004431771815,4661.717200054742,0.81,2,2010-03-01,,25
258668,0.005452501612768006,0.006543001935321607,5955.3676095013825,0.8,1,0.005459877329991494,0.006551852795989793,5827.146500068429,0.81,1,2010-03-01,,25
261633,0.027405119998173813,0.03288614399780857,11910.735219002765,0.8,2,0.028045800122021833,0.033654960146426195,11654.293000136859,0.81,2,2010-03-01,,25
256856,0.11884654327447008,0.1426158519293641,9528.588175202209,0.8,2,0.17530389781844397,0.21036467738213274,9323.434400109483,0.81,2,2010-03-01,,25
286038,0.06832354409078406,0.08198825290894086,4266.523047700492,0.8,2,0.06608007912606975,0.0792960949512837,4174.663341554959,0.81,2,2010-03-01,,24
267470,0.5488946051063821,0.6586735261276585,14221.743492334977,0.8,3,0.4128389181626813,0.49540670179521756,13915.544471849867,0.81,2,2010-03-01,2,24
344159,0.021838528281485595,0.02620623393778271,8540.317316009548,0.8,1,0.02183819866656381,0.02620583839987657,8356.441351842177,0.81,1,2010-03-01,,23
335060,0.06314879607967473,0.07577855529560967,9760.362646868052,0.8,3,0.07773049011358071,0.09327658813629686,9550.218687819628,0.81,3,2010-03-01,475,23
321255,0.0013096830966271308,0.001571619715952557,18300.6799628776,0.8,2,0.0013698946217629833,0.00164387354611558,17906.6600396618,0.81,2,2010-03-01,,23
332132,0.00263575627146164,0.003162907525753968,2440.090661717013,0.8,2,0.0022768437412870415,0.0027322124895444496,2387.554671954907,0.81,2,2010-03-01,,23
344612,0.018384942471748385,0.02206193096609806,3721.138259118445,0.8,2,0.017527011653133848,0.021032413983760618,3641.020874731233,0.81,2,2010-03-01,,23
66964,0.039498403371173746,0.047398084045408496,9517.053700510907,0.8,2,0.038523028659161386,0.046227634390993665,9312.148266618697,0.81,2,2010-03-01,,21
352021,0.01634265053674917,0.019611180644099002,9111.759681061214,0.8,3,0.024880805917629485,0.02985696710115538,8915.580366567152,0.81,3,2010-03-01,244,20
352130,0.0861096027946693,0.10333152335360316,6074.506454040811,0.8,2,0.08316275020487464,0.09979530024584957,5943.720244378103,0.81,2,2010-03-01,,20
352020,0.3703877140101574,0.4444652568121889,6074.506454040811,0.8,2,0.2659315780649999,0.31911789367799986,5943.720244378103,0.81,2,2010-03-01,,20
352645,0.12005388873425232,0.14406466648110278,7088.5272628061275,0.8,2,0.1509608003298402,0.18115296039580822,6935.908836962415,0.81,2,2010-03-01,,19
359243,0.14084422441993946,0.16901306930392734,7708.346407774552,0.8,2,0.14246740231299168,0.17096088277559002,7542.383062922172,0.81,2,2010-03-01,,16
362787,0.01533233543182003,0.018398802518184036,1778.8491710248963,0.8,1,0.021953639761462404,0.026344367713754886,1740.549937597424,0.81,1,2010-03-01,,16
361090,0.09618228734894005,0.11541874481872805,29647.486183748268,0.8,2,0.11990365242792611,0.14388438291351133,29009.16562662373,0.81,2,2010-03-01,,16
364487,0.11783688513951204,0.14140426216741445,17193.650850132788,0.8,2,0.10976325678900453,0.13171590814680542,16823.465643817464,0.81,2,2010-03-01,,15
368155,0.03216681176314603,0.03860017411577523,7335.957696056655,0.8,1,0.04555031859280137,0.054660382311361645,7178.012008028783,0.81,1,2010-03-01,,15
360319,0.09639243587556585,0.11567092305067903,3725.291017528769,0.8,2,0.15720490700940115,0.18864588841128138,3645.084222827116,0.81,2,2010-03-01,,15
369275,0.17138511024369318,0.20566213229243183,1748.0211697634995,0.8,2,0.15891901116656856,0.19070281339988226,1710.3856737881083,0.81,2,2010-03-01,,15
371823,0.20732878703005925,0.24879454443607107,4689.485437106745,0.8,2,0.13124332415169804,0.15749198898203765,4588.51920549139,0.81,2,2010-03-01,,14
372096,0.06224611486014172,0.07469533783217006,2605.269687281526,0.8,2,0.05309870491014694,0.06371844589217633,2549.177336384106,0.81,2,2010-03-01,,14
370565,0.014871265724548098,0.01784551886945772,4168.431499650442,0.8,1,0.016355546387439256,0.019626655664927106,4078.68373821457,0.81,1,2010-03-01,,14
372330,0.01163966293699377,0.013967595524392524,10421.078749126104,0.8,1,0.014133509253514994,0.01696021110421799,10196.709345536425,0.81,1,2010-03-01,,14
371793,0.08891847665843598,0.10670217199012318,5835.8040995106185,0.8,2,0.08440243580888972,0.10128292297066765,5710.157233500398,0.81,2,2010-03-01,,14
372621,0.00522378083910259,0.006268537006923108,5992.120280747509,0.8,1,0.005902971667674541,0.007083566001209449,5863.107873683443,0.81,1,2010-03-01,,14
375535,0.13925870674628252,0.16711044809553902,10171.205710014947,0.8,2,0.13532109601628584,0.162385315219543,9952.216158752284,0.81,2,2010-03-01,,13
375969,0.7686842500995728,0.9,7910.937774456069,0.8,3,0.6286275834874073,0.7543531001848888,7740.612567918442,0.81,2,2010-03-01,,13
375687,0.06213596152059266,0.0745631538247112,9041.071742235508,0.8,2,0.07261782712605924,0.08714139255127108,8846.414363335363,0.81,2,2010-03-01,,13
376534,0.06644974068831683,0.07973968882598019,5650.669838897193,0.8,2,0.11225961595424466,0.1347115391450936,5529.0089770846025,0.81,2,2010-03-01,,13
380112,0.013063734152326475,0.015676480982791768,5650.669838897193,0.8,2,0.014338746152490962,0.017206495382989153,5529.0089770846025,0.81,2,2010-03-01,,13
376549,0.018553782927281593,0.02226453951273791,11301.339677794385,0.8,1,0.02007382727768005,0.02408859273321606,11058.017954169205,0.81,1,2010-03-01,,13
377316,0.05141783215170374,0.06170139858204449,6780.80380667663,0.8,2,0.044835151249753014,0.053802181499703616,6634.8107725015225,0.81,2,2010-03-01,,13
381261,0.17121521892983976,0.20545826271580772,22602.67935558877,0.8,2,0.1746044822744559,0.2095253787293471,22116.03590833841,0.81,2,2010-03-01,,13
378735,0.08623739790269776,0.1034848774832373,12657.500439129712,0.8,2,0.07735384422510935,0.09282461307013122,12384.98010866951,0.81,2,2010-03-01,,13
385417,0.016038281859444944,0.019245938231333932,6899.600321704006,0.8,1,0.015595882478841364,0.018715058974609636,6751.049557771078,0.81,1,2010-03-01,,12
383751,0.08656289632955348,0.10387547559546417,4024.7668543273367,0.8,2,0.0741392157755972,0.08896705893071664,3938.1122420331285,0.81,2,2010-03-01,,12
384488,0.06680987555130034,0.0801718506615604,5749.666934753337,0.8,2,0.10157552515395055,0.12189063018474065,5625.874631475897,0.81,2,2010-03-01,,12
